Hotel_Name,Hotel_Address,lat,lng,Reviewer_Score
Grand Hotel Amr th Amsterdam,Prins Hendrikkade 108 Amsterdam City Center 1011 AK Amsterdam Netherlands,52.3744149,4.9041443,8.23792452830189
Grand Hotel Central,Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,41.384969500000004,2.1776631,9.069463087248314
Grand Hotel Downtown,Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands,52.36513,4.8729422,7.586024096385544
Grand Hotel Saint Michel,19 Rue Cujas 5th arr 75005 Paris France,48.8478399,2.342254,8.898709677419355
Grand Hotel Wien,K rntner Ring 9 01 Innere Stadt 1010 Vienna Austria,48.202110499999996,16.3720841,8.877099236641216
Grand Hotel et de Milan,Via Manzoni 29 Milan City Center 20121 Milan Italy,45.4699058,9.1925024,8.9974358974359
Grand Pigalle Hotel,29 rue Victor Mass 9th arr 75009 Paris France,48.880856,2.3375084999999998,9.192105263157897
Grand Royale London Hyde Park,1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom,51.5109945,-0.18634170000000003,7.615618661257558
Grand Visconti Palace,Viale Isonzo 14 Porta Romana 20135 Milan Italy,45.4471408,9.2070051,8.397872340425526
Grange Beauchamp Hotel,24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,51.5203266,-0.12458910000000001,8.5822429906542
Grange Blooms Hotel,7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom,51.51969129999999,-0.1254243,8.25780346820809
Grange Buckingham Hotel,39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,51.5196124,-0.1239628,8.659183673469387
Grange City Hotel,Coopers Row City of London London EC3N 2BQ United Kingdom,51.5110114,-0.07712510000000002,8.66296296296296
Grange Clarendon Hotel,34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom,51.519793299999996,-0.1241844,8.053116531165312
Grange Fitzrovia Hotel,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,51.521759,-0.1425381,7.9584615384615365
Grange Holborn Hotel,Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom,51.519616,-0.1218432,8.277008310249297
Grange Langham Court Hotel,31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom,51.51890770000001,-0.1421957,7.973648648648647
Grange Rochester Hotel,69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.494265399999996,-0.13660260000000002,8.104670329670327
Grange St Paul s Hotel,10 Godliman Street City of London London EC4V 5AJ United Kingdom,51.5127625,-0.09971569999999999,8.491507798960168
Grange Strathmore Hotel,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,51.4958184,-0.1813958,8.09732142857143
Grange Tower Bridge Hotel,45 Prescot Street City of London London E1 8GP United Kingdom,51.511550899999996,-0.0714919,8.808985507246394
Grange Wellington Hotel,71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.494431899999995,-0.1363756,8.843691588785028
Grange White Hall Hotel,2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,51.5203469,-0.12608930000000002,7.948571428571427
Great Northern Hotel A Tribute Portfolio Hotel London,King s Cross St Pancras International Station Pancras Road Camden London N1C 4TB United Kingdom,51.531427,-0.126133,8.756774193548397
Great St Helen Hotel,36 Great st Helens City of London London EC3A 6AP United Kingdom,51.514958299999996,-0.08238689999999999,7.221923076923083
Grosvenor House A JW Marriott Hotel,Park Lane Westminster Borough London W1K 7TN United Kingdom,51.508201899999996,-0.1545589,7.76516393442622
Grosvenor House Suites by Jumeirah Living,86 Park Lane Westminster Borough London W1K 7TN United Kingdom,51.509840999999994,-0.1552193,8.551
Grupotel Gran Via 678,Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain,41.392344,2.1729157000000003,8.445882352941172
Guitart Grand Passage,Muntaner 212 Eixample 08036 Barcelona Spain,41.3936071,2.1504611000000002,7.996240601503757
H tel Ad le Jules,2 4bis Cit Rougemont 9th arr 75009 Paris France,48.872106200000005,2.3451383999999997,9.184269662921348
H tel Aiglon Esprit de France,232 Boulevard Raspail 14th arr 75014 Paris France,48.83966229999999,2.3300582000000003,8.960891089108907
H tel Amastan Paris,34 rue Jean Mermoz 8th arr 75008 Paris France,48.8716831,2.3123758999999997,9.202941176470588
H tel Arvor Saint Georges,8 rue Laferriere 9th arr 75009 Paris France,48.8785454,2.3384866,8.88679245283019
H tel Balzac,6 rue Balzac 8th arr 75008 Paris France,48.8732785,2.3004173999999997,8.080722891566262
H tel Barri re Le Fouquet s,46 Avenue George V 8th arr 75008 Paris France,48.8710709,2.3013119,8.908571428571431
H tel Baume,7 rue Casimir Delavigne 6th arr 75006 Paris France,48.850152200000004,2.3392782000000003,9.24090909090909
H tel Beauchamps,24 rue de Ponthieu 8th arr 75008 Paris France,48.87096,2.3091617,7.988235294117642
H tel Bedford,17 rue de l Arcade 8th arr 75008 Paris France,48.8720593,2.3236802000000005,8.593617021276598
H tel Bel Ami,7 11 Rue Saint Benoit 6th arr 75006 Paris France,48.8550298,2.3332104,8.811428571428575
H tel Belloy Saint Germain By Happyculture,2 Rue Racine 6th arr 75006 Paris France,48.8503901,2.3422527,8.329268292682926
H tel Bourgogne Montana by MH,3 rue de Bourgogne 7th arr 75007 Paris France,48.860192700000006,2.318423,9.084251968503935
H tel Brighton Esprit de France,218 rue de Rivoli 1st arr 75001 Paris France,48.8649306,2.3290843999999997,8.690845070422537
H tel California Champs Elys es,16 rue de Berri 8th arr 75008 Paris France,48.8726335,2.3048083999999998,8.138181818181813
H tel Champs lys es Plaza,35 Rue De Berri 8th arr 75008 Paris France,48.87370429999999,2.3061477000000004,9.026153846153846
H tel Chaplain Paris Rive Gauche,11 Bis Rue Jules Chaplain 6th arr 75006 Paris France,48.8427564,2.3305636,8.94511278195489
H tel Concorde Montparnasse,40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,48.8381079,2.318669,7.608670520231225
H tel Crayon Rouge by Elegancia,42 rue Croix des Petits Champs 1st arr 75001 Paris France,48.864496700000004,2.3405415,8.969512195121952
H tel Cristal Champs Elys es,9 Rue de Washington 8th arr 75008 Paris France,48.872681400000005,2.3020866,8.523622047244094
H tel D Aubusson,33 Rue Dauphine 6th arr 75006 Paris France,48.854732899999995,2.3395277,9.552040816326516
H tel Da Vinci Spa,25 rue des Saints P res 6th arr 75006 Paris France,48.8565778,2.3319767000000002,9.215068493150685
H tel De Buci by MH,22 rue de Buci 6th arr 75006 Paris France,48.853875200000004,2.3366123,9.07931034482759
H tel De Castiglione,38 Rue Du Faubourg Saint Honore 8th arr 75008 Paris France,48.8691758,2.3205807000000003,7.110945273631837
H tel De Sers Champs Elys es Paris,41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France,48.8683593,2.3002117,8.837500000000002
H tel De Vend me,1 Place Vend me 1st arr 75001 Paris France,48.8668564,2.3286339,8.385393258426967
H tel Diva Opera,11 rue de Tr vise 9th arr 75009 Paris France,48.8732706,2.3450746,8.234334763948493
H tel Du Jeu De Paume,54 Rue Saint Louis En L Ile 4th arr 75004 Paris France,48.852037700000004,2.3557092,8.979245283018875
H tel Duc De St Simon,14 Rue St Simon 7th arr 75007 Paris France,48.8560685,2.3236846,9.206086956521741
H tel Duo,11 Rue Du Temple 4th arr 75004 Paris France,48.8581186,2.3529369,8.684615384615379
H tel Elysees Mermoz,30 Rue Jean Mermoz 8th arr 75008 Paris France,48.8715079,2.3122258999999996,8.767289719626172
H tel Etoile Saint Honor by Happyculture,214 rue du Faubourg Saint Honor 8th arr 75008 Paris France,48.875650799999995,2.3041568,8.230921052631576
H tel Exquis by Elegancia,71 Rue de Charonne 11th arr 75011 Paris France,48.853685399999996,2.3805796000000004,9.070063694267514
H tel F licien by Elegancia,21 rue F licien David 16th arr 75016 Paris France,48.8493082,2.2743626,8.454545454545457
H tel Fabric,31 rue de la Folie M ricourt 11th arr 75011 Paris France,48.8629329,2.3723822999999995,9.55922330097088
H tel France d Antin Op ra,22 rue d Antin 2nd arr 75002 Paris France,48.8692566,2.3339369,8.756666666666666
H tel Gustave,34 Rue Viala 15th arr 75015 Paris France,48.850205200000005,2.289043,8.713939393939386
H tel Hor,160 Rue La Fayette 10th arr 75010 Paris France,48.8793427,2.3577745,8.8230303030303
H tel Horset Op ra Best Western Premier Collection,18 Rue d Antin 2nd arr 75002 Paris France,48.8691686,2.3337818,8.712060301507526
H tel Jos phine by Happyculture,67 rue Blanche 9th arr 75009 Paris France,48.8823141,2.3316687999999997,8.136842105263161
H tel Juliana Paris,10 12 rue Cognacq Jay 7th arr 75007 Paris France,48.861937299999994,2.3040298,8.577514792899406
H tel Keppler,10 Rue Kepler 16th arr 75016 Paris France,48.869910299999994,2.2973386000000002,9.330526315789479
H tel L Echiquier Op ra Paris MGallery by Sofitel,38 rue de l Echiquier 10th arr 75010 Paris France,48.8719889,2.3492912999999995,9.2546762589928
H tel La Comtesse by Elegancia,29 Avenue De Tourville 7th arr 75007 Paris France,48.853865,2.3072019,9.046846846846845
H tel La Parizienne by Elegancia,33 Boulevard du Montparnasse 6th arr 75006 Paris France,48.8450894,2.3209503,8.700000000000001
H tel Lancaster Paris Champs Elys es,7 rue de Berri 8th arr 75008 Paris France,48.872343799999996,2.3033377999999995,9.050000000000004
H tel Le Bellechasse Saint Germain,8 Rue De Bellechasse 7th arr 75007 Paris France,48.859702399999996,2.3239701,8.800000000000002
H tel Le M,20 bis rue de la Ga t 14th arr 75014 Paris France,48.8397623,2.3235324,8.226717557251906
H tel Le Marianne,11 rue Paul Baudry 8th arr 75008 Paris France,48.8725794,2.3075779,8.587500000000002
H tel Le Relais Saint Germain,9 Carrefour de l Od on 6th arr 75006 Paris France,48.851920799999995,2.338878,9.2475
H tel Le Royal Monceau Raffles Paris,37 Avenue Hoche 8th arr 75008 Paris France,48.8756359,2.3004967,8.99090909090909
H tel Le Walt,37 Avenue De La Motte Picquet 7th arr 75007 Paris France,48.854716100000005,2.3066419999999996,9.138095238095243
H tel Les Dames du Panth on,19 place du Panth on 5th arr 75005 Paris France,48.845743,2.3449299999999997,8.950000000000005
H tel Madison by MH,143 Boulevard Saint Germain 6th arr 75006 Paris France,48.8531641,2.3344097,8.727722772277234
H tel Mansart Esprit de France,5 rue des Capucines 1st arr 75001 Paris France,48.8684776,2.3298238,8.575000000000003
H tel Mathis Elys es,3 rue de Ponthieu 8th arr 75008 Paris France,48.8700325,2.3112736000000003,8.718556701030925
H tel Mayfair Paris,3 Rue Rouget De Lisle 1st arr 75001 Paris France,48.866136299999994,2.3260647999999997,8.711764705882356
H tel Moli re,21 rue Moli re 1st arr 75001 Paris France,48.86552929999999,2.3360102000000005,9.373387096774199
H tel Monna Lisa Champs Elys es,97 rue La Bo tie 8th arr 75008 Paris France,48.874853,2.3245798,8.642391304347827
H tel Montmartre Mon Amour,7 Rue Paul Albert 18th arr 75018 Paris France,48.886687,2.3449332000000003,8.044444444444448
H tel Original Paris,8 Boulevard Beaumarchais 11th arr 75011 Paris France,48.8546989,2.3691899,8.94
H tel Paris Bastille Boutet MGallery by Sofitel,22 24 Rue Faidherbe 11th arr 75011 Paris France,48.8519215,2.3839992999999997,8.793650793650798
H tel Pont Royal,5 7 Rue De Montalembert 7th arr 75007 Paris France,48.85656289999999,2.3273623,8.620967741935488
H tel Powers,52 rue Francois 1er 8th arr 75008 Paris France,48.8691409,2.3031502999999995,8.555274261603365
H tel R de Paris Boutique Hotel,41 rue de Clichy 9th arr 75009 Paris France,48.8799239,2.3288332,9.340707964601775
H tel Raphael,17 Avenue Kl ber 16th arr 75016 Paris France,48.8713239,2.2937849,8.846153846153848
H tel Recamier,3 Bis Place Saint Sulpice 6th arr 75006 Paris France,48.8503493,2.3344305,8.979545454545459
H tel Regent s Garden,6 Rue Pierre Demours 17th arr 75017 Paris France,48.879751299999995,2.2919633999999998,9.109890109890113
H tel Regina,2 place des Pyramides 1st arr 75001 Paris France,48.8637503,2.3320406000000005,9.162096774193532
H tel Regina Op ra Grands Boulevards,11 Bis rue Mazagran 10th arr 75010 Paris France,48.8708508,2.3515882,8.075000000000001
H tel Saint Marc,36 Rue Saint Marc 2nd arr 75002 Paris France,48.870886299999995,2.3382127999999995,9.413157894736845
H tel Saint Paul Rive Gauche,43 rue Monsieur le Prince 6th arr 75006 Paris France,48.84968189999999,2.3402806000000003,9.253333333333336
H tel San R gis,12 Rue Jean Goujon 8th arr 75008 Paris France,48.86657879999999,2.3084447,8.668918918918921
H tel Square Louvois,12 Rue de Louvois 2nd arr 75002 Paris France,48.868416499999995,2.336869,9.208333333333336
H tel Th r se,5 7 Rue Th r se 1st arr 75001 Paris France,48.8816306,2.2992146,9.074242424242426
H tel Thoumieux,79 rue Saint Dominique 7th arr 75007 Paris France,48.8595985,2.3088076,9.100000000000001
H tel Vernet,25 Rue Vernet 8th arr 75008 Paris France,48.871859,2.2978177000000004,8.56320754716981
H tel Victor Hugo Paris Kl ber,19 Rue Copernic 16th arr 75016 Paris France,48.8690198,2.2891277999999997,8.308333333333332
H tel Waldorf Trocad ro,97 rue Lauriston 16th arr 75016 Paris France,48.8672694,2.2878666,8.720270270270273
H tel Westminster,13 Rue De La Paix 2nd arr 75002 Paris France,48.8693409,2.3310263,8.58817891373801
H tel de Banville,166 Boulevard Berthier 17th arr 75017 Paris France,48.88646729999999,2.2948911,8.717307692307694
H tel de Jos phine BONAPARTE,10 rue d Ormesson 4th arr 75004 Paris France,48.855531899999995,2.3621212000000003,9.181578947368424
H tel de La Tamise Esprit de France,4 rue d Alger 1st arr 75001 Paris France,48.8648656,2.3295756,9.688524590163938
H tel de Lille,40 rue de Lille 7th arr 75007 Paris France,48.8585626,2.3299138,9.052777777777772
H tel de Varenne,44 rue de Bourgogne 7th arr 75007 Paris France,48.8570275,2.3170282,8.84105263157895
H tel de la Bourdonnais,111 avenue de la Bourdonnais 7th arr 75007 Paris France,48.8550466,2.304583,8.760220994475132
H tel des Academies et des Arts,15 Rue De La Grande Chaumi re 6th arr 75006 Paris France,48.8420669,2.3304091000000002,8.896
H tel des Champs Elys es,2 Rue d Artois 8th arr 75008 Paris France,48.872288399999995,2.3090359,8.574316939890707
H tel des Ducs D Anjou,1 Rue Sainte Opportune 1st arr 75001 Paris France,48.8598229,2.347111,7.820370370370369
H tel du Minist re,31 Rue de Surene 8th arr 75008 Paris France,48.8712877,2.3191903,8.786893203883494
H10 Art Gallery 4 Sup,Enric Granados 62 64 Eixample 08008 Barcelona Spain,41.392018,2.157066,8.92600619195046
H10 Casa Mimosa 4 Sup,Pau Claris 179 Eixample 08037 Barcelona Spain,41.3962106,2.1621171,9.660344827586211
H10 Casanova,Gran Via 559 Eixample 08012 Barcelona Spain,41.38426079999999,2.1609471,8.686163522012576
H10 Cubik 4 Sup,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,41.388024,2.1731556,9.349476439790562
H10 Itaca,Avenida Roma 22 30 Eixample 08015 Barcelona Spain,41.3810311,2.1455516,8.0272
H10 London Waterloo,284 To 302 Waterloo Road Southwark London SE1 8RQ United Kingdom,51.498881700000005,-0.10628879999999999,8.40330578512396
H10 Marina Barcelona,Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,41.393227,2.1927427,8.118867924528297
H10 Metropolitan 4 Sup,Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,41.3875467,2.1673975,9.324124513618676
H10 Port Vell 4 Sup,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,41.3815625,2.1838458,9.291643454038985
H10 Universitat,Ronda Universitat 21 Eixample 08007 Barcelona Spain,41.386956500000004,2.1665338,8.642142857142852
H10 Urquinaona Plaza,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,41.389212799999996,2.1726015,9.18688524590164
HCC Regente,Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,41.3922919,2.1622256,8.25138888888889
HCC St Moritz,Diputaci 262 264 Eixample 08007 Barcelona Spain,41.390848600000005,2.1680745,8.154368932038834
Hallmark Hotel London Chigwell Prince Regent,Manor Road London IG8 8AE United Kingdom,51.6068054,0.05904159999999999,6.566954643628501
Ham Yard Hotel,One Ham Yard Westminster Borough London W1D 7DT United Kingdom,51.511174,-0.1349904,9.487943262411344
Hampshire Hotel Amsterdam American,Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands,52.363889,4.881302,8.484460547504039
Hampshire Hotel Rembrandt Square Amsterdam,Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands,52.3663466,4.8985764000000005,7.675534759358299
Hampshire Hotel The Manor Amsterdam,Linnaeusstraat 89 Oost 1093 EK Amsterdam Netherlands,52.359146700000004,4.926360099999999,8.463537117903925
Hampton by Hilton Amsterdam Centre East,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,52.3714428,4.9346331,8.377071823204417
Haymarket Hotel,1 Suffolk Place Westminster Borough London SW1Y 4HX United Kingdom,51.5084595,-0.1311382,9.590909090909088
Hazlitt s,6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,51.5143447,-0.1318157,9.062655601659744
Henley House Hotel,30 Barkston Gardens Kensington and Chelsea London SW5 0EN United Kingdom,51.4922348,-0.1914229,8.601909307875891
Henry VIII,23 Leinster Gardens Westminster Borough London W2 3AN United Kingdom,51.512465500000005,-0.182274,6.785094850948535
Hidden Hotel by Elegancia,28 Rue de l Arc de Triomphe 17th arr 75017 Paris France,48.8775326,2.293458,9.280000000000001
Hilton Amsterdam,Apollolaan 138 Oud Zuid 1077 BG Amsterdam Netherlands,52.351380999999996,4.872723000000001,8.235842293906808
Hilton Barcelona,Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain,41.388682,2.1316368,8.315555555555555
Hilton Diagonal Mar Barcelona,Passeig del Taulat 262 264 Sant Mart 08019 Barcelona Spain,41.4084334,2.2178205,7.68785714285714
Hilton Garden Inn Milan North,Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,45.516167100000004,9.227277800000001,8.272499999999996
Hilton Garden Inn Vienna South,Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,48.1667886,16.344908,8.03
Hilton London Angel Islington,53 Upper Street Islington London N1 0UY United Kingdom,51.5360906,-0.10481760000000001,8.683434650455947
Hilton London Bankside,2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,51.5056956,-0.101525,9.277155655095216
Hilton London Canary Wharf,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,51.5007324,-0.01655,9.013497728747588
Hilton London Euston,17 18 Upper Woburn Place Camden London WC1H 0HT United Kingdom,51.5265189,-0.13036889999999998,7.120851063829793
Hilton London Green Park,Half Moon Street Westminster Borough London W1J 7BN United Kingdom,51.5064534,-0.14561459999999998,7.278925619834716
Hilton London Hyde Park,129 Bayswater Road London W2 4RJ United Kingdom,51.510459999999995,-0.1875844,7.644015444015439
Hilton London Kensington Hotel,Holland Park Avenue Kensington and Chelsea London W11 4UL United Kingdom,51.5051084,-0.21326599999999998,7.776422764227644
Hilton London Metropole,225 Edgware Road Westminster Borough London W2 1JU United Kingdom,51.519568799999995,-0.170521,7.315258751902557
Hilton London Olympia,380 Kensington High Street Kensington and Chelsea London W14 8NL United Kingdom,51.496739899999994,-0.2064723,7.262317210348713
Hilton London Paddington,146 Praed Street Westminster Borough London W2 1EE United Kingdom,51.515632000000004,-0.17573699999999998,8.09725792630678
Hilton London Tower Bridge,5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,51.504575,-0.082675,8.62609238451938
Hilton London Wembley,Lakeside Way Brent London HA9 0BU United Kingdom,51.5576962,-0.2835263,8.763403682083494
Hilton Milan,Via Luigi Galvani 12 Central Station 20124 Milan Italy,45.4862032,9.200322,8.183261802575105
Hilton Paris Opera,108 Rue Saint Lazare 8th arr 75008 Paris France,48.8756604,2.3252075,8.271559633027525
Hilton Vienna,Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,48.206226799999996,16.3833767,7.836007130124789
Hilton Vienna Danube Waterfront,Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,48.2140659,16.4217627,8.141784037558683
Hilton Vienna Plaza,Schottenring 11 01 Innere Stadt 1010 Vienna Austria,48.215523600000004,16.3646858,8.39620689655172
Holiday Inn Amsterdam,De Boelelaan 2 Zuideramstel 1083 HJ Amsterdam Netherlands,52.3351951,4.8885354,8.022377622377618
Holiday Inn Amsterdam Arena Towers,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,52.309683500000006,4.9422614000000005,8.612411347517728
Holiday Inn London Bloomsbury,Coram Street Camden London WC1N 1HT United Kingdom,51.524124799999996,-0.1258066,8.193750000000012
Holiday Inn London Brent Cross,Tilling Road London NW2 1LP United Kingdom,51.5731061,-0.22333320000000004,7.875288683602772
Holiday Inn London Camden Lock,30 Jamestown Road Camden London NW1 7BY United Kingdom,51.5404555,-0.1460833,8.73324324324326
Holiday Inn London Kensington,Wrights Lane Kensington and Chelsea London W8 5SP United Kingdom,51.499981,-0.19287910000000003,7.723591040462372
Holiday Inn London Kensington Forum,97 Cromwell Road Kensington and Chelsea London SW7 4DN United Kingdom,51.4942305,-0.1851141,7.848202396804261
Holiday Inn London Mayfair,3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom,51.507746000000004,-0.1422993,8.052395672333857
Holiday Inn London Oxford Circus,57 59 Welbeck Street Westminster Borough London W1G 9BL United Kingdom,51.516843,-0.14955739999999998,7.388223140495873
Holiday Inn London Regent s Park,Carburton Street Westminster Borough London W1W 5EE United Kingdom,51.5222472,-0.14261279999999998,8.175786924939494
Holiday Inn London Stratford City,10a Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom,51.5426054,-0.0072708,8.679376257545298
Holiday Inn London Wembley,Empire Way Wembley Brent London HA9 8DS United Kingdom,51.559095500000005,-0.284704,8.298863636363642
Holiday Inn London West,4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,51.5210117,-0.2628618,7.982738944365199
Holiday Inn London Whitechapel,5 Cavell Street Tower Hamlets London E1 2BP United Kingdom,51.5154006,-0.05723640000000001,8.648541114058352
Holiday Inn Milan Garibaldi Station,Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45.488764,9.183057000000002,8.261224489795918
Holiday Inn Paris Elys es,24 Rue De Miromesnil 8th arr 75008 Paris France,48.873043700000004,2.3161144,7.711111111111112
Holiday Inn Paris Gare Montparnasse,79 81 avenue du Maine 14th arr 75014 Paris France,48.838291600000005,2.3230188,7.211782477341384
Holiday Inn Paris Gare de Lyon Bastille,11 15 Rue De Lyon 12th arr 75012 Paris France,48.8468064,2.3714789,8.274936708860762
Holiday Inn Paris Gare de l Est,5 rue du 8 Mai 1945 10th arr 75010 Paris France,48.8758981,2.3590504,7.7618246235606865
Holiday Inn Paris Montparnasse Pasteur,10 rue Gager Gabillot 15th arr 75015 Paris France,48.8376887,2.3063102000000004,6.3297297297297295
Holiday Inn Paris Notre Dame,4 rue Danton 6th arr 75006 Paris France,48.852842700000004,2.3422256,8.476744186046506
Holiday Inn Paris Op ra Grands Boulevards,30 32 Boulevard Poissonni re 9th arr 75009 Paris France,48.8715469,2.3439622000000004,7.995454545454545
Holiday Inn Paris Saint Germain des Pr s,92 rue de Vaugirard 6th arr 75006 Paris France,48.846837,2.3258066000000004,8.288461538461531
Holiday Inn Vienna City,Margaretenstra e 53 05 Margareten 1050 Vienna Austria,48.1935593,16.3616098,8.681818181818183
Hollmann Beletage Design Boutique,K llnerhofgasse 6 01 Innere Stadt 1010 Vienna Austria,48.2105156,16.3760717,9.553921568627455
Hotel 1898,La Rambla 109 Ciutat Vella 08002 Barcelona Spain,41.38346729999999,2.1712016,9.238194444444431
Hotel 4 Barcelona,Doctor Trueta 164 Sant Mart 08005 Barcelona Spain,41.39595870000001,2.2008981,7.729166666666669
Hotel 55,Hanger Lane Ealing London W5 3HL United Kingdom,51.521330299999995,-0.2915052,8.592727272727272
Hotel 82 London,82 Gloucester Place Westminster Borough London W1U 6HN United Kingdom,51.5195857,-0.1584803,7.469943820224727
Hotel Abbot,Avenida Roma 23 Eixample 08029 Barcelona Spain,41.3815028,2.1449138,7.551282051282051
Hotel Alimara,Berruguete 126 Horta Guinard 08035 Barcelona Spain,41.4337561,2.147327,7.842564102564099
Hotel Am Konzerthaus Vienna MGallery by Sofitel,Am Heumarkt 35 37 03 Landstra e 1030 Vienna Austria,48.1996129,16.3773546,8.831304347826075
Hotel Am Parkring,Parkring 12 01 Innere Stadt 1010 Vienna Austria,48.205633299999995,16.377861499999998,9.079582366589326
Hotel Am Schubertring,Schubertring 11 01 Innere Stadt 1010 Vienna Austria,48.2017277,16.375463,8.243508771929816
Hotel Am Stephansplatz,Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria,48.2087646,16.3721138,9.518518518518515
Hotel Amadeus,Wildpretmarkt 5 01 Innere Stadt 1010 Vienna Austria,48.2104468,16.371578099999997,8.929861111111105
Hotel Ambassador,K rntner Stra e 22 01 Innere Stadt 1010 Vienna Austria,48.2057193,16.371087799999998,8.142796610169485
Hotel America Barcelona,Provenza 195 Eixample 08008 Barcelona Spain,41.3919083,2.1573318,8.755555555555558
Hotel Amsterdam De Roode Leeuw,Damrak 93 94 Amsterdam City Center 1012 LP Amsterdam Netherlands,52.373704,4.893591000000001,7.816470588235289
Hotel Arena, s Gravesandestraat 55 Oost 1092 AA Amsterdam Netherlands,52.36057589999999,4.915968299999999,7.8362962962962985
Hotel Ares Eiffel,7 rue du G n ral de Larminat 15th arr 75015 Paris France,48.8503276,2.2982022,8.958018867924524
Hotel Arkadenhof,Viriotgasse 5 09 Alsergrund 1090 Vienna Austria,48.230701399999994,16.3552189,8.771428571428574
Hotel Arts Barcelona,Marina 19 21 08005 Barcelona Spain,41.3865424,2.1969665000000003,8.644871794871785
Hotel Astor Saint Honor ,11 Rue d Astorg 8th arr 75008 Paris France,48.87283239999999,2.3193886000000004,7.733333333333333
Hotel Astra Opera Astotel,29 rue Caumartin 9th arr 75009 Paris France,48.8718321,2.3278866000000003,8.25294117647059
Hotel Atmospheres,29 31 rue des Ecoles 5th arr 75005 Paris France,48.848538700000006,2.3479852,8.694193548387096
Hotel Auriga,Via G B Pirelli 7 Central Station 20124 Milan Italy,45.485887700000006,9.204282699999998,8.07751937984496
Hotel Bachaumont,18 rue Bachaumont 2nd arr 75002 Paris France,48.8663208,2.3450398999999997,8.97692307692307
Hotel Bagu s,La Rambla 105 Ciutat Vella 08002 Barcelona Spain,41.3827894,2.1715636000000003,8.913445378151259
Hotel Balmes,Mallorca 216 Eixample 08008 Barcelona Spain,41.391062100000006,2.1593373,8.574285714285713
Hotel Balmoral,Via Augusta 5 08006 Barcelona Spain,41.3961294,2.1551626,8.429999999999998
Hotel Barcelona Catedral,Capellans 4 Ciutat Vella 08002 Barcelona Spain,41.384828999999996,2.1751277,9.154597701149454
Hotel Barcelona Center,Balmes 103 105 Eixample 08008 Barcelona Spain,41.3917169,2.1592613999999997,8.470078740157472
Hotel Barcelona Universal,Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,41.375237,2.1684058,8.952173913043472
Hotel Beethoven Wien,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria,48.2000165,16.3641802,9.259259259259254
Hotel Bellevue Wien,Althanstra e 5 09 Alsergrund 1090 Vienna Austria,48.226406299999994,16.3600628,7.833333333333335
Hotel Berna,Via Napo Torriani 18 Central Station 20124 Milan Italy,45.482669200000004,9.2034371,9.339828897338435
Hotel Best Western PLUS Alfa Aeropuerto,Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,41.328375799999996,2.1129637999999997,7.89842657342659
